avg,std,min,max,dateRange,maxsize,size,avgTrades,avgExposure,sharpe,evaluationScoreOnSecondary,evaluationScore,id
-47.67328507581402,11.019466972143801,-64.84501795718967,-16.730465125117988,2018-08-15 19:21:24 to 2018-11-13 19:21:24,50,50,380.42,7.331030308320813,-197.52959141386518,,,0
-48.168527961551234,10.491372199743333,-63.21111148716407,-27.269247214745263,,50,51,394.4117647058824,6.09980642722666,-204.30263370570282,,,1
-47.485259972557955,12.046962398309619,-64.93653342239273,-9.94482340530601,,150,64,389.5,7.5643814806798,-197.51068211071905,,,2
-33.572430713448334,20.78784596871,-61.344919316185546,-9.94482340530601,,25,19,334.4,25.90234755090671,-133.52792545541425,,,3
-18.96401042090354,16.50632359928594,-58.449941347834155,-9.94482340530601,,25,21,254.375,45.879592885494105,-55.038182427675984,,,4
-22.447455872590382,19.009187065404486,-62.605130176872635,-9.94482340530601,,25,24,349.44444444444446,41.91400278802256,-73.76423479456567,,,5
-22.44693356327671,17.43444768721781,-59.45232535185783,-9.94482340530601,,25,27,278.3076923076923,41.598697138867074,-70.16459327725208,,,6
-18.78162651765049,15.730623113722915,-59.73400332824422,-9.94482340530601,,25,30,280.4,46.11201813371574,-55.02267194161912,,,7
-11.55147928169211,3.7045985649968607,-27.70352249875765,-9.94482340530601,,25,24,155.5,55.217767903403114,-17.684177015731326,,,8
-18.643657187468733,16.07133315218982,-61.74718219342472,-9.94482340530601,,25,32,300.1111111111111,46.93584880481543,-51.463291999607435,,,9
-19.126379519713915,16.408818272679785,-58.65518363616997,-9.94482340530601,,25,32,308.0,46.25322124564505,-53.6196767566295,,,10
-12.376540882001372,7.75137965412968,-50.0228685551015,-9.94482340530601,,25,26,177.33333333333334,56.49870061491788,-21.350361931671987,,,11
-27.135662428677335,20.327421505200345,-63.514472384858486,-9.94482340530601,,25,35,364.5882352941176,35.83418625652193,-97.78245735336455,,,12
-26.200796471171074,21.492125228944023,-64.15130328389722,-9.94482340530601,,25,35,419.42857142857144,39.560279775637376,-94.88271174468693,,,13
-20.710997432741287,17.901580640842486,-61.386869817986465,-9.94482340530601,,25,38,320.46153846153845,44.607856042302615,-63.536103418036056,,,14
-18.438225229492236,15.951636787317828,-66.37504681935705,-9.94482340530601,,25,36,305.8,49.176966631205914,-50.8048807297489,,,15
-20.0841461156055,17.48670311275583,-64.98200459916418,-9.94482340530601,,25,37,313.25,46.949897859261725,-60.757439385910104,,,16
-16.45201070833201,16.15034524421664,-61.85779352987625,-9.94482340530601,,25,29,392.6,53.82977751860103,-45.72292713173502,,,17
-17.282576950841236,14.60631568901148,-56.76765098642933,-9.94482340530601,,25,33,276.22222222222223,50.136995873407685,-46.457087481774686,,,18
